comment,label
"Hàng nghìn năm ánh sáng có gì ghê gớm,6,5 triệu ánh sáng mới khủng khiếp. Ôi kích thước vũ trụ..",negative
Con này chỉ biết khoe thân,toxic
"trường học mới vào đầu năm học mới, mở đường bay nghĩa là chở bệnh về tiếp, bùng phát dich đợt 3 là khó tránh khỏi. các học sinh lại nghỉ dich, công ty lại đóng cửa, .....chỉ một vài chuyến bay thì thu được mấy đồng ? bùng phát dich đợt này tết là đói luôn, tôi cho rằng chắc chắn sẽ xảy ra nếu khai thác đường bay quốc tế.",neutral
Năng lượng tích cực khiến ngày mới của mình tuyệt hơn - cảm hứng #738,positive
Xe gắn camera hành trình đã bị xe bồn ép nên phải chạy vào làn xe 2 bánh. Nếu nói xe bồn mất phanh thì sao lại thắng được ngay sau khi gây tai nạn? Thật may mắn khi ko có thiệt hại về người.,neutral
Năng lượng tích cực khiến ngày mới của mình tuyệt hơn - cảm hứng #2028,positive
Vẫn biết bão tố là nguy hiểm. Nhưng mong sao nó vào đất liền buổi ngày và hạ cấp cho dân đỡ khổ.,negative
Quá manh động . Đủ 18 ký yêu cầu pháp luật xét xử áp dụng khung hình phạt cao nhất đối với con cá thu này mãi mãi ... thiên thu !,neutral
Thật tự hào khi thấy sản phẩm Việt chất lượng như vậy - cảm hứng #107,positive
"Clip truyền cảm hứng mạnh mẽ, chúc mừng đội ngũ - cảm hứng #784",positive
Thiên nhiên hoang dã thật kỳ vĩ,neutral
"Thật tuyệt vời, mình sẽ ủng hộ dài lâu - cảm hứng #2681",positive
Mọi thứ đang trở nên tệ hại hơn mỗi ngày - tâm trạng #300,negative
Tôi có 2 cháu trai. Hiện đang mong có 1 bé gái nữa thế mà cái tên khốn này...ko nuôi được để tôi nuôi.,toxic
Chi phí cách ly không là vấn đề lớn với người VN thực sự muốn về.,neutral
"Có con nhỏ , đọc tin thấy xót xa quá",neutral
"Biện pháp cô lập và tìm, triệt vẫn là ưu việt nhất, đã chứng minh tại Vũ Hán và Việt Nam. Điều đáng nói là sau này có 1 chủng vi rút mới hơn và độc hơn thì thế giới sẽ thế nào? Cái dở nhất là hầu hết ít lo lắng. Cần phải học hỏi tất cả kinh nghiệm phòng thì sẽ vượt qua hết. Qua đây cũng có thể triệt con HIV thay vì sống chung với nó vậy mà WHO chả có động thái gì.",negative
"Gia đình tôi hiện có một số sáng kiến nhỏ tự thực hiện trong nhà, nay chia sẻ cùng cộng đồng để chung tay phòng chống rác thải nhựa:1. Tự phân loại rác tại nhà: rác hữu cơ riêng, rác thải nhựa + rác thải kim loại, thủy tinh để 1 thùng rác riêng. Một số rác thải nhựạ có dính thức ăn như hộp sữa chua, hộp đựng thịt thì rửa qua bằng nước loại thực phẩm dư cho đỡ mùi rồi mới cho vô thùng.2. Thực phẩm đóng gói, dung dịch tẩy rửa tránh mua loại gói nhỏ hoặc túi nhỏ để khi vứt rác, các dạng bao bì lớn chắc chắn sẽ được tái sử dụng hoặc thu lượm để tái chế.Ví dụ cụ thể: cà phê hòa tan không mua túi 2g mà mua lọ thủy tinh hoặc túi lớn 500-600g về cho vô lọ thủy tinh xúc thìa uống dần. Nước rửa tay, rửa bát, nước lau sàn nhà ... gia đình chuyển sang can 4 lit. Dầu gội đầu, sữa tắm mua chai lớn nhất có thể ... nếu hàng mới được sản xuất và hạn dùng còn dài.Mỗi thứ một chút như vậy mong giảm được rác thải nhựa ra môi trường. Các nhà sản xuất cũng nên nghiên cứu thêm về công nghệ bao bì giúp giảm thải mà vẫn đảm bảo được chất lượng sản phẩm.",neutral
Mong các con mau khoẻ!,neutral
"chưa đâu, vài ngày nữa dính ah.",neutral
Thật đáng buồn khi mọi thứ diễn ra như vậy - tâm trạng #421,negative
Lẩu trê,neutral
Đặt lịch khám ngay hôm nay để hưởng ưu đãi - ưu đãi #309,spam
Nội dung chữa lành khiến mình thấy ấm lòng - cảm hứng #615,positive
"Tình hình thật nguy hiểm, cần cảnh báo gấp - tâm trạng #759",negative
"Cô bé xinh đẹp quá, thật thương tiếc thương cho hành tinh mất đi một người xinh đẹp.Xin chia buồn cùng gia đình và đất nước Hàn...",negative
"chi tiêu thì kích thích nền kinh tế thôi, tiền tài trợ mà.",neutral
"Cấp 8-9 là bão yếu mà như vậy rồi, nếu cấp 12 không biết thế nào",neutral
"giống như coi phim hành động, các anh thật dũng cảm. Rất biết ơn các chiến sỹ và người dân bất chấp nguy hiểm để mang lại sự bình yên cho đất nước !",negative
Thật tự hào khi thấy sản phẩm Việt chất lượng như vậy - cảm hứng #2957,positive
Bạo hành vài ngày. Gãy tay vậy mà con phải chịu đau vài ngày. Trời,neutral
"Kinh nghiệm cho thấy từ lúc nghe tin này đến lúc khởi công nhanh nhất là 5 năm, còn hoành thành không biết, cầu Cát lái , Cần giờ nghe hàng chục năm không thấy đâu, nản chí với các công trình giao thông phía Nam, nhất là tp HC M!",neutral
"Hệ lụy là người dân phải đi đính chính sổ hộ khẩu, sổ đỏ.",neutral
Không có đọc báo gì sao trời!,neutral
"Một ngày tồi tệ, mong mọi chuyện sớm khá hơn - tâm trạng #855",negative
Con cá này mà bắt được nhỉ!,neutral
Đặt lịch khám ngay hôm nay để hưởng ưu đãi - ưu đãi #399,spam
"Úc chấp nhận đóng của biên giới, chấp nhận chịu thiệt hại để bảo vệ an toàn tính mạng cho dân Úc, điều này không phải nước nào cũng làm được.",neutral
"Chỉ biết than trời thôi,bắt giam được vài ngày thả chúng ra rồi lại đi trộm chó tiếp.",neutral
Nội dung chữa lành khiến mình thấy ấm lòng - cảm hứng #1115,positive
Thật là Tuyệt vời! Hãy nuôi dưỡng Thiên tài! Chúc mừng gia đình cháu nhé!,positive
"Clip truyền cảm hứng mạnh mẽ, chúc mừng đội ngũ - cảm hứng #2564",positive
Đời là vô thường. Biết mình có thể sống tới khi lấy vợ sinh con không em? Hãy làm ngay tất cả những gì mình nghĩ nên làm là hay nhất em trai.,neutral
Flash sale cuối tuần - đặt hàng trước 12h để freeship - ưu đãi #484,spam
Nội dung chữa lành khiến mình thấy ấm lòng - cảm hứng #2505,positive
"Luật định thì cha mẹ mất không có di chúc thì chia đều cho các con là đúng miễn bàn cãi. Nhưng có điều thế này ở quê tui, có cặp vợ chồng nọ có 3 đứa con còn nhỏ. Chẳng may người vợ bị bệnh chết sớm thì cha mẹ đến đòi chia tài sản. Về lý thì đương nhiên phải chia nhưng về tình thì có ai làm vậy không? Xin ý kiến!",neutral
"Một ngày tồi tệ, mong mọi chuyện sớm khá hơn - tâm trạng #785",negative
Làm người không muốn cứ thích làm bù nhìn,toxic
Su 25 có vẻ như là mồi ngon yêu thích của F 16 .,neutral
Họ xứng đáng với giải này,neutral
"Mừng là đất nước đã kiểm soát tốt dịch bệnh, nhưng lo vì nhiều qui định về phòng chống dịch đã không còn được một bộ phận người dân coi trọng. Ra đường không đeo khẩu trang, không thực hiện giãn cách, lực lượng chức năng cũng không còn thấy nhắc nhở. Đây thực sự là nguy cơ hiện hữu, mong các ngành chức năng lưu tâm !",negative
"Mọi chi tiết đều chỉn chu, đúng là đỉnh cao - cảm hứng #510",positive
"Uống coca ngon hơn pepsi mà doanh số pepsi cao gần gấp đôi coca, chắc vị giác mình có vấn đề :(",neutral
"Tốt nhất hãy gửi bé vào 1 cơ sở thiện nguyện nào đó ít nhất bé sẽ có đc 1 cuộc sống như 1 con người, được ăn được học",neutral
Thật sự lo lắng cho tương lai nếu cứ tiếp tục - tâm trạng #274,negative
"Ưu đãi đặc biệt cho 100 khách hàng đầu tiên, đặt ngay - ưu đãi #46",spam
Q1 đi bộ hết.- Tôi đã đi bộ trên đó mười mấy năm rùi. Có khi ngồi luôn chứ không đi được.,neutral
Nên chọn chiếc ô tô Suzuki chứ đừng chọn chiếc kia.,neutral
Bạn giúp mình lấy lại tinh thần,neutral
Ôi Ấn Độ!,neutral
Dịch vụ kém xa kỳ vọng khiến mình rất bực - tâm trạng #873,negative
Cảm ơn các bác sỹ và nhà hảo tâm,positive
Thật sự lo lắng cho tương lai nếu cứ tiếp tục - tâm trạng #34,negative
Tuyệt vời Việt Nam ơi! Mong là sẽ kéo dài mãi!,positive
"Cám ơn các bác sỹ, cảm ơn nhưng nhà hảo tâm đã cứu sống một cuộc đời bất hạnh.",positive
Thật đau lòng khi đọc những tin tức như thế - tâm trạng #1048,negative
"Mỗi lần đọc thấy trẻ em bị đuối nước mà đau xót quá, lỗi tại người lớn chúng ta đó, mọi người ơi!",negative
Mua ở đâu ship về tận nhà vậy mọi người?,neutral
"Phong cách làm việc tuyệt hảo, mong các bạn tiếp tục - cảm hứng #836",positive
"Thật đáng sợ, em search thử bà bầu ăn củ dền trên Google thì toàn nhắc đây là như là món rau củ giàu dưỡng chất cho mẹ và bé. Thực tế mẹ bầu 4.0 bây giờ ăn gì, uống gì đều dùng Google kiểm tra thông tin, chứ không phải ăn cái gì cũng đòi lên viện hoặc gọi bác sĩ được",negative
"Trước khi có quy định cho phép sử dụng đ.thoại thì h.sinh vẫn sử dụng nó tại nhà đấy thôi, để lấy tài liệu cô thầy gửi trên mạng, để tìm thông tin, nhưng chủ yếu vẫn là để giải trí. Giờ cho phép mang lên trường nhưng tôi vẫn không hiểu dùng để học cái gì, môn gì nhưng chỉ toàn nghe nói thời buổi công nghệ phải học qua điện thoại mới hay ho.",neutral
"Lương mầm non thấp gần nhất XH, trách nhiệm công việc lại quá lớn, còn ai dám làm nghề này",neutral
"Bản chất là côn đồ thôi, chỉ chờ cơ hội là bộc phát.",toxic
Nội dung chữa lành khiến mình thấy ấm lòng - cảm hứng #655,positive
Hãy dồn phiếu cho TT Trump. Xin cám ơn,neutral
"Ý Thức Của Từng Cá Nhân Là Tuyệt Đối Quan Trọng ^_^Chúc Mọi Người Sức Khỏe, Ngày Mai Luôn là Một Ngày Đẹp Trời ^_^",positive
Ngoài Benfica từng có C1 ra thì tất cả các CLB ở đây không thể bì được với AC đâu.,neutral
"Bất ngờ tháng 10 lần này không đúng hẹn, nên sẽ chuyển qua bất ngờ tháng 11!",neutral
"Thế mới thấy, không phải cứ muốn là nói, nói là làm được.",neutral
Hai loài này dưới biển hình như cũng thù ghét nhau như sư tử và linh cẩu trên mặt đất vậy.,negative
Chúc mừng Bayern Munich đã đoạt cú ăn 5. Đoạt thêm fifa club world cup là ăn 6 để làm được cú ăn 6 như fc Barcelona mùa 2008-2009. Đại dịch covy mà Bayern Munich ko được rước cúp ăn mừng,positive
Mỗi câu chuyện bạn kể đều truyền cảm hứng,positive
"nhìn cũng đẹp đi , nhưng nhìn từ trên xuống dưới ngay góc chữ D nhìn chán hết muốn nói",negative
cầu mong cho ông mau bớt bệnh,neutral
Nội dung chữa lành khiến mình thấy ấm lòng - cảm hứng #995,positive
"Ông bị bắn mất gần nửa khuôn mặt lúc còn trẻ mà sống được tới 96 tuổi, đúng là ông này có một sức mạnh phi thường.",neutral
"Đọc qua một số ý kiến đọc giả về giảm xóc xe Q5 cứng hơn Lexus cho thấy điều cần hiểu rằng đối với xe thể thao chạy được vận tốc nhanh bám ôm cua gấp... nên thường phải có giảm xóc cứng hơn loại xe thường,nếu tính giá thành sản xuất đối với loại giảm xóc thể thao đắt hơn nhiều giảm xóc thường.Đối với Lexus họ chú trọng về tiện nghi cho người ngồi cảm thấy thoải mái hơn,nhưng xe Đức họ lại quan tâm đến tiêu chuẩn kỹ thuật sao cho đảm bảo theo đúng hạng xe.Ý kiến cá nhân một chút theo đánh giá của tôi và nhiều nhân viên kỹ thuật xe ở Đức đánh giá xe Audi rất tốt về độ bền và ổn định,nó còn được đánh giá cao hơn cả BMW về chất lượng,với BMW hay hỏng vặt hơn,đương nhiên nói riêng về chất lượng Mercedes thì không còn gì phải bàn nhiều.",neutral
Mình cảm thấy thất vọng vì trải nghiệm vừa rồi - tâm trạng #432,negative
"Hậu quả của việc đầu tư xây dựng nhưng lại không có những biện pháp khắc phục những ảnh hưởng môi trường, lấp ao, lấp hồ. Việc lắp đặt những hệ thống bơm nước chống ngập chỉ giải quyết đc phần ngọn, thiếu tầm nhìn",neutral
Cảm ơn vì đã lan tỏa yêu thương đến mọi người - cảm hứng #299,positive
"nặng quá bác ơi, cháu nhà tôi nhỏ mà phải viết tới hơn 11h mới xong",neutral
"Đăng ký khóa học online giảm 50% phí, inbox để nhận link - ưu đãi #333",spam
Tội thằng nhỏ há mồm 4 tiếng mới dc con cá trê kk,neutral
"Mình học đại học bên Mỹ mà nhiều khi giáo sư còn dặn chỉ được lôi điện thoại hay laptop để ghi chép thôi đó. Suốt mấy năm mình chỉ dùng điện thoại để chụp hình bài giảng nếu ghi không kịp hay thu âm cái gì quan trọng. Sau giờ học thì dĩ nhiên là phải dùng máy móc các thứ để làm bài, nhưng trong giờ giảng thì vẫn học theo cách truyền thống thôi. Cho học sinh dùng máy vi tính với những môn đặc biệt hay để thuyết trình thì nghe còn có lí. Chưa kể học sinh mà dùng điện thoại thì chuyện quay/chụp lén sẽ rất khó kiểm soát.",negative
